question_id,module,category,item,item_image_filename,difficulty_label,question_type,presented_at_iso,response_at_iso,response_time_seconds,user_answer,correct_answer,correct,cue_given,cue_type,cue_stage,cue_wait_seconds,hint_count,session_id,user_id,therapist_assigned_level,device_type,created_at_iso
Q_04116,comprehension,food,banana,food/banana.png,hard,sentence_matching,2024-07-25T08:07:33,2024-07-25T08:07:44.990000,11.99,banana,banana,1,0,,0,,0,SESS_USER_001_007,USER_001,1,web,2024-07-25T08:07:45.928730
Q_04117,writing,animals,turtle,animals/turtle.png,easy,pic_to_word,2024-02-21T06:52:03,2024-02-21T06:52:22.880000,19.88,turtle,turtle,1,1,functional,5,59.74,2,SESS_USER_014_008,USER_014,1,web,2024-02-21T06:52:23.634471
Q_04118,comprehension,body_parts,shoulder,body_parts/shoulder.png,hard,sentence_matching,2024-12-08T22:20:32,2024-12-08T22:20:37.790000,5.79,shoulder,shoulder,1,1,functional,1,45.72,1,SESS_USER_046_003,USER_046,5,web,2024-12-08T22:20:37.937827
Q_04119,writing,clothing,coat,clothing/coat.png,easy,spelling_choice,2024-07-27T00:45:05,2024-07-27T00:45:11.090000,6.09,coat,coat,1,0,,0,,0,SESS_USER_030_004,USER_030,4,mobile,2024-07-27T00:45:12.960306
Q_04120,comprehension,food,soup,food/soup.png,hard,sentence_matching,2024-06-01T19:50:32,2024-06-01T19:50:51.290000,19.29,soup,soup,1,1,functional,7,26.8,5,SESS_USER_027_006,USER_027,3,mobile,2024-06-01T19:50:52.158597
Q_04121,writing,animals,dog,animals/dog.png,easy,spelling_choice,2024-08-31T21:08:01,2024-08-31T21:08:08.640000,7.64,dog,dog,1,1,rhyming,1,11.85,1,SESS_USER_041_003,USER_041,3,mobile,2024-08-31T21:08:09.508742
Q_04122,comprehension,body_parts,foot,body_parts/foot.png,hard,category_sorting,2024-01-07T05:12:39,2024-01-07T05:12:52.810000,13.81,eye,foot,0,0,,0,,0,SESS_USER_034_001,USER_034,2,web,2024-01-07T05:12:52.981720
Q_04123,writing,clothing,sock,clothing/sock.png,easy,fill_in_blank,2024-06-30T20:21:04,2024-06-30T20:21:18.210000,14.21,sock,sock,1,0,,0,,0,SESS_USER_026_009,USER_026,5,web,2024-06-30T20:21:19.625715
Q_04124,comprehension,food,chicken,food/chicken.png,hard,sentence_matching,2024-11-09T02:33:32,2024-11-09T02:33:55.790000,23.79,chicken,chicken,1,1,sentence_completion,2,42.93,1,SESS_USER_035_003,USER_035,3,mobile,2024-11-09T02:33:57.339917
Q_04125,writing,animals,dog,animals/dog.png,easy,spelling_choice,2024-01-27T00:20:00,2024-01-27T00:20:09.620000,9.62,dog,dog,1,0,,0,,0,SESS_USER_013_004,USER_013,1,web,2024-01-27T00:20:11.194839
Q_04126,comprehension,body_parts,hair,body_parts/hair.png,hard,word_to_pic,2024-01-09T07:53:37,2024-01-09T07:53:44.770000,7.77,hair,hair,1,0,,0,,0,SESS_USER_048_008,USER_048,4,web,2024-01-09T07:53:45.653596
Q_04127,writing,clothing,cap,clothing/cap.png,easy,word_completion,2024-11-10T04:18:03,2024-11-10T04:18:07.720000,4.72,cap,cap,1,0,,0,,0,SESS_USER_047_005,USER_047,1,web,2024-11-10T04:18:09.579098
Q_04128,comprehension,food,meat,food/meat.png,hard,yes_no_question,2024-10-10T06:04:31,2024-10-10T06:05:15.140000,44.14,tomato,meat,0,0,,0,,0,SESS_USER_009_004,USER_009,1,mobile,2024-10-10T06:05:16.300705
Q_04129,writing,animals,cow,animals/cow.png,easy,spelling_choice,2024-02-21T06:58:00,2024-02-21T06:58:05.150000,5.15,cow,cow,1,0,,0,,0,SESS_USER_014_008,USER_014,1,web,2024-02-21T06:58:07.021795
Q_04130,comprehension,body_parts,shoulder,body_parts/shoulder.png,hard,word_to_pic,2024-06-30T20:24:34,2024-06-30T20:25:14.520000,40.52,shoulder,shoulder,1,0,,0,,0,SESS_USER_026_009,USER_026,5,web,2024-06-30T20:25:14.758073
Q_04131,writing,clothing,skirt,clothing/skirt.png,easy,pic_to_word,2024-12-26T00:53:06,2024-12-26T00:53:20.690000,14.69,skirt,skirt,1,1,spelling,3,37.88,1,SESS_USER_049_006,USER_049,1,web,2024-12-26T00:53:22.525372
Q_04132,comprehension,food,apple,food/apple.png,hard,category_sorting,2024-01-07T05:17:31,2024-01-07T05:17:46.020000,15.02,apple,apple,1,0,,0,,0,SESS_USER_034_001,USER_034,2,web,2024-01-07T05:17:46.913153
Q_04133,writing,animals,sheep,animals/sheep.png,easy,word_completion,2024-02-10T00:33:10,2024-02-10T00:33:25.210000,15.21,sheep,sheep,1,0,,0,,0,SESS_USER_012_007,USER_012,1,mobile,2024-02-10T00:33:26.336089
Q_04134,comprehension,body_parts,chest,body_parts/chest.png,hard,sentence_matching,2024-12-26T00:54:37,2024-12-26T00:55:09.170000,32.17,stomach,chest,0,0,,0,,0,SESS_USER_049_006,USER_049,1,web,2024-12-26T00:55:10.497871
Q_04135,writing,clothing,coat,clothing/coat.png,easy,spelling_choice,2024-08-14T23:12:02,2024-08-14T23:12:20.710000,18.71,coat,coat,1,1,modeling,4,37.45,2,SESS_USER_028_005,USER_028,1,web,2024-08-14T23:12:20.891201
Q_04136,comprehension,food,chicken,food/chicken.png,hard,word_to_pic,2024-06-30T06:12:36,2024-06-30T06:12:47.880000,11.88,chicken,chicken,1,0,,0,,0,SESS_USER_020_002,USER_020,5,mobile,2024-06-30T06:12:49.499564
Q_04137,writing,animals,sheep,animals/sheep.png,easy,pic_to_word,2024-10-01T21:31:08,2024-10-01T21:31:15.740000,7.74,sheep,sheep,1,0,,0,,0,SESS_USER_050_002,USER_050,5,mobile,2024-10-01T21:31:15.895781
Q_04138,comprehension,body_parts,foot,body_parts/foot.png,hard,word_to_pic,2024-04-15T22:26:37,2024-04-15T22:27:21.090000,44.09,foot,foot,1,1,functional,7,13.27,1,SESS_USER_018_003,USER_018,5,mobile,2024-04-15T22:27:21.389867
Q_04139,writing,clothing,jacket,clothing/jacket.png,easy,word_completion,2024-06-06T01:36:03,2024-06-06T01:36:37.140000,34.14,jacket,jacket,1,1,sentence_completion,4,21.92,3,SESS_USER_003_001,USER_003,3,mobile,2024-06-06T01:36:38.790929
Q_04140,comprehension,food,milk,food/milk.png,hard,yes_no_question,2024-04-13T08:43:32,2024-04-13T08:43:47.040000,15.04,salad,milk,0,0,,0,,0,SESS_USER_036_005,USER_036,1,mobile,2024-04-13T08:43:48.655748
Q_04141,writing,animals,pig,animals/pig.png,easy,spelling_choice,2024-12-08T22:32:06,2024-12-08T22:32:17.600000,11.6,pig,pig,1,0,,0,,0,SESS_USER_046_003,USER_046,5,mobile,2024-12-08T22:32:18.758930
Q_04142,comprehension,body_parts,back,body_parts/back.png,hard,category_sorting,2024-08-14T23:15:36,2024-08-14T23:16:56.180000,80.18,nose,back,0,1,spelling,5,35.18,2,SESS_USER_028_005,USER_028,1,web,2024-08-14T23:16:57.048866
Q_04143,writing,clothing,tie,clothing/tie.png,easy,word_completion,2024-12-08T01:03:08,2024-12-08T01:03:18.060000,10.06,coat,tie,0,0,,0,,0,SESS_USER_031_004,USER_031,3,mobile,2024-12-08T01:03:18.677482
Q_04144,comprehension,food,salad,food/salad.png,hard,category_sorting,2024-06-24T22:26:34,2024-06-24T22:26:52.080000,18.08,cookie,salad,0,0,,0,,0,SESS_USER_029_005,USER_029,2,mobile,2024-06-24T22:26:54.012623
Q_04145,writing,animals,snake,animals/snake.png,easy,fill_in_blank,2024-12-12T08:23:09,2024-12-12T08:23:12.220000,3.22,snake,snake,1,0,,0,,0,SESS_USER_005_004,USER_005,2,mobile,2024-12-12T08:23:14.037547
Q_04146,comprehension,body_parts,elbow,body_parts/elbow.png,hard,word_to_pic,2024-09-18T18:45:36,2024-09-18T18:45:40.950000,4.95,elbow,elbow,1,1,written_initial,3,22.84,1,SESS_USER_040_003,USER_040,3,web,2024-09-18T18:45:41.993411
Q_04147,writing,clothing,sandal,clothing/sandal.png,easy,fill_in_blank,2024-06-10T00:34:09,2024-06-10T00:34:19.100000,10.1,sandal,sandal,1,0,,0,,0,SESS_USER_008_006,USER_008,5,web,2024-06-10T00:34:20.255243
Q_04148,comprehension,food,apple,food/apple.png,hard,sentence_matching,2024-12-26T01:01:38,2024-12-26T01:01:57.840000,19.84,apple,apple,1,1,spelling,2,47.02,2,SESS_USER_049_006,USER_049,1,web,2024-12-26T01:01:59.826391
Q_04149,writing,animals,frog,animals/frog.png,easy,spelling_choice,2024-09-30T20:06:06,2024-09-30T20:06:20.690000,14.69,frog,frog,1,1,rhyming,4,38.6,1,SESS_USER_002_003,USER_002,1,mobile,2024-09-30T20:06:21.395766
Q_04150,comprehension,body_parts,leg,body_parts/leg.png,hard,yes_no_question,2024-01-07T05:26:37,2024-01-07T05:26:54.360000,17.36,leg,leg,1,0,,0,,0,SESS_USER_034_001,USER_034,2,web,2024-01-07T05:26:56.071129
Q_04151,writing,clothing,jacket,clothing/jacket.png,easy,pic_to_word,2024-02-21T07:09:05,2024-02-21T07:09:21.390000,16.39,jacket,jacket,1,1,sentence_completion,3,6.78,3,SESS_USER_014_008,USER_014,1,web,2024-02-21T07:09:22.607300
Q_04152,comprehension,food,tomato,food/tomato.png,hard,category_sorting,2024-06-06T01:42:40,2024-06-06T01:43:27.220000,47.22,tomato,tomato,1,1,written_initial,3,31.11,3,SESS_USER_003_001,USER_003,3,mobile,2024-06-06T01:43:27.602077
Q_04153,writing,animals,frog,animals/frog.png,easy,pic_to_word,2024-07-25T08:26:05,2024-07-25T08:26:13.420000,8.42,frog,frog,1,0,,0,,0,SESS_USER_001_007,USER_001,1,web,2024-07-25T08:26:15.402391
Q_04154,comprehension,body_parts,finger,body_parts/finger.png,hard,word_to_pic,2024-01-07T05:28:31,2024-01-07T05:28:42.500000,11.5,arm,finger,0,1,spelling,1,47.83,1,SESS_USER_034_001,USER_034,2,web,2024-01-07T05:28:43.375238
Q_04155,writing,clothing,sweater,clothing/sweater.png,easy,word_completion,2024-01-27T00:35:02,2024-01-27T00:35:16.490000,14.49,tie,sweater,0,0,,0,,0,SESS_USER_013_004,USER_013,1,web,2024-01-27T00:35:17.147238
Q_04156,comprehension,food,milk,food/milk.png,hard,word_to_pic,2024-07-27T01:03:39,2024-07-27T01:04:10.600000,31.6,milk,milk,1,1,rhyming,7,42.98,7,SESS_USER_030_004,USER_030,4,mobile,2024-07-27T01:04:12.552719
Q_04157,writing,animals,bear,animals/bear.png,easy,spelling_choice,2024-08-01T20:42:08,2024-08-01T20:42:18.970000,10.97,bear,bear,1,0,,0,,0,SESS_USER_022_007,USER_022,5,mobile,2024-08-01T20:42:19.432022
Q_04158,comprehension,body_parts,knee,body_parts/knee.png,hard,sentence_matching,2024-02-10T00:45:39,2024-02-10T00:46:01.530000,22.53,knee,knee,1,1,sentence_completion,5,13.66,3,SESS_USER_012_007,USER_012,1,web,2024-02-10T00:46:03.439940
Q_04159,writing,clothing,cap,clothing/cap.png,easy,pic_to_word,2024-02-22T20:46:08,2024-02-22T20:46:13.420000,5.42,cap,cap,1,0,,0,,0,SESS_USER_025_006,USER_025,4,web,2024-02-22T20:46:14.576351
Q_04160,comprehension,food,fish,food/fish.png,hard,yes_no_question,2024-11-19T03:51:38,2024-11-19T03:51:53.780000,15.78,potato,fish,0,0,,0,,0,SESS_USER_019_006,USER_019,1,web,2024-11-19T03:51:54.725334
Q_04161,writing,animals,monkey,animals/monkey.png,easy,fill_in_blank,2024-01-09T08:11:02,2024-01-09T08:11:10.060000,8.06,monkey,monkey,1,0,,0,,0,SESS_USER_048_008,USER_048,4,web,2024-01-09T08:11:10.460515
Q_04162,comprehension,body_parts,hand,body_parts/hand.png,hard,category_sorting,2024-05-01T00:24:35,2024-05-01T00:25:19.010000,44.01,hand,hand,1,1,functional,6,13.98,2,SESS_USER_039_007,USER_039,1,web,2024-05-01T00:25:19.737682
Q_04163,writing,clothing,pants,clothing/pants.png,easy,word_completion,2024-09-18T18:54:03,2024-09-18T18:54:20.020000,17.02,pants,pants,1,1,spelling,4,47.99,4,SESS_USER_040_003,USER_040,3,web,2024-09-18T18:54:20.229062
Q_04164,comprehension,food,cake,food/cake.png,hard,sentence_matching,2024-06-01T20:12:30,2024-06-01T20:12:40.960000,10.96,cheese,cake,0,1,functional,6,42.46,1,SESS_USER_027_006,USER_027,3,mobile,2024-06-01T20:12:41.601155
Q_04165,writing,animals,rabbit,animals/rabbit.png,easy,word_completion,2024-07-27T01:08:10,2024-07-27T01:08:16.170000,6.17,pig,rabbit,0,0,,0,,0,SESS_USER_030_004,USER_030,4,mobile,2024-07-27T01:08:17.587080
Q_04166,comprehension,body_parts,mouth,body_parts/mouth.png,hard,yes_no_question,2024-11-10T04:37:37,2024-11-10T04:38:05.980000,28.98,mouth,mouth,1,1,spelling,1,37.41,1,SESS_USER_047_005,USER_047,1,web,2024-11-10T04:38:07.186980
Q_04167,writing,clothing,glove,clothing/glove.png,easy,pic_to_word,2024-11-06T23:04:09,2024-11-06T23:04:15.690000,6.69,glove,glove,1,0,,0,,0,SESS_USER_009_005,USER_009,1,mobile,2024-11-06T23:04:17.468463
Q_04168,comprehension,food,cake,food/cake.png,hard,sentence_matching,2024-06-30T06:28:33,2024-06-30T06:28:56.290000,23.29,tomato,cake,0,1,sentence_completion,4,27.2,3,SESS_USER_020_002,USER_020,5,mobile,2024-06-30T06:28:57.672673
Q_04169,writing,animals,duck,animals/duck.png,easy,word_completion,2024-10-01T21:47:07,2024-10-01T21:47:21.460000,14.46,duck,duck,1,0,,0,,0,SESS_USER_050_002,USER_050,5,mobile,2024-10-01T21:47:22.544612
Q_04170,comprehension,body_parts,finger,body_parts/finger.png,hard,word_to_pic,2024-03-01T04:03:39,2024-03-01T04:03:54.660000,15.66,foot,finger,0,1,rhyming,3,37.12,3,SESS_USER_006_003,USER_006,2,mobile,2024-03-01T04:03:55.302074
Q_04171,writing,clothing,glove,clothing/glove.png,easy,fill_in_blank,2024-11-19T03:57:05,2024-11-19T03:57:08.170000,3.17,glove,glove,1,0,,0,,0,SESS_USER_019_006,USER_019,1,web,2024-11-19T03:57:08.840298
Q_04172,comprehension,food,chicken,food/chicken.png,hard,word_to_pic,2024-09-06T02:20:37,2024-09-06T02:20:58.790000,21.79,chicken,chicken,1,1,written_initial,3,30.3,3,SESS_USER_010_009,USER_010,5,mobile,2024-09-06T02:20:59.416805
Q_04173,writing,animals,zebra,animals/zebra.png,easy,fill_in_blank,2024-05-25T08:40:06,2024-05-25T08:40:11.980000,5.98,sheep,zebra,0,0,,0,,0,SESS_USER_021_010,USER_021,2,mobile,2024-05-25T08:40:13.595909
Q_04174,comprehension,body_parts,hand,body_parts/hand.png,hard,sentence_matching,2024-12-24T04:20:30,2024-12-24T04:20:46.800000,16.8,elbow,hand,0,1,sentence_completion,5,38.51,1,SESS_USER_011_005,USER_011,4,web,2024-12-24T04:20:47.963675
Q_04175,writing,clothing,boot,clothing/boot.png,easy,spelling_choice,2024-12-08T01:19:09,2024-12-08T01:19:29.700000,20.7,boot,boot,1,1,rhyming,5,40.97,5,SESS_USER_031_004,USER_031,3,web,2024-12-08T01:19:30.993053
Q_04176,comprehension,food,salad,food/salad.png,hard,category_sorting,2024-06-24T22:42:33,2024-06-24T22:42:53.140000,20.14,cake,salad,0,0,,0,,0,SESS_USER_029_005,USER_029,2,mobile,2024-06-24T22:42:53.414782
Q_04177,writing,animals,cow,animals/cow.png,easy,word_completion,2024-12-12T08:39:08,2024-12-12T08:39:15.960000,7.96,cow,cow,1,0,,0,,0,SESS_USER_005_004,USER_005,2,mobile,2024-12-12T08:39:16.841208
Q_04178,comprehension,body_parts,chest,body_parts/chest.png,hard,yes_no_question,2024-11-05T08:45:36,2024-11-05T08:45:57.640000,21.64,chest,chest,1,1,sentence_completion,1,18.3,1,SESS_USER_015_006,USER_015,2,mobile,2024-11-05T08:45:57.986669
Q_04179,writing,clothing,scarf,clothing/scarf.png,easy,pic_to_word,2024-09-18T19:02:05,2024-09-18T19:02:28.750000,23.75,scarf,scarf,1,0,,0,,0,SESS_USER_040_003,USER_040,3,web,2024-09-18T19:02:30.387405
Q_04180,comprehension,food,carrot,food/carrot.png,hard,sentence_matching,2024-03-30T01:20:40,2024-03-30T01:21:09.310000,29.31,egg,carrot,0,1,written_initial,7,18.66,3,SESS_USER_032_008,USER_032,3,web,2024-03-30T01:21:10.049321
Q_04181,writing,animals,cow,animals/cow.png,easy,pic_to_word,2024-06-02T06:47:01,2024-06-02T06:47:10.450000,9.45,cow,cow,1,0,,0,,0,SESS_USER_042_005,USER_042,5,mobile,2024-06-02T06:47:11.881199
Q_04182,comprehension,body_parts,eye,body_parts/eye.png,hard,word_to_pic,2024-01-27T18:52:39,2024-01-27T18:52:50.050000,11.05,hand,eye,0,0,,0,,0,SESS_USER_017_007,USER_017,5,web,2024-01-27T18:52:50.459509
Q_04183,writing,clothing,scarf,clothing/scarf.png,easy,spelling_choice,2024-02-22T20:58:06,2024-02-22T20:58:10.810000,4.81,scarf,scarf,1,0,,0,,0,SESS_USER_025_006,USER_025,4,web,2024-02-22T20:58:12.047470
Q_04184,comprehension,food,fish,food/fish.png,hard,sentence_matching,2024-03-01T04:10:31,2024-03-01T04:10:45.780000,14.78,salad,fish,0,1,written_initial,2,49.34,1,SESS_USER_006_003,USER_006,2,mobile,2024-03-01T04:10:47.642919
Q_04185,writing,animals,horse,animals/horse.png,easy,word_completion,2024-09-28T02:11:01,2024-09-28T02:11:07,6.0,horse,horse,1,0,,0,,0,SESS_USER_045_004,USER_045,4,mobile,2024-09-28T02:11:08.338142
Q_04186,comprehension,body_parts,hair,body_parts/hair.png,hard,sentence_matching,2024-06-24T22:47:35,2024-06-24T22:47:53.610000,18.61,hair,hair,1,0,,0,,0,SESS_USER_029_005,USER_029,2,mobile,2024-06-24T22:47:54.538190
Q_04187,writing,clothing,shirt,clothing/shirt.png,easy,pic_to_word,2024-06-30T06:38:05,2024-06-30T06:38:37.750000,32.75,shirt,shirt,1,0,,0,,0,SESS_USER_020_002,USER_020,5,mobile,2024-06-30T06:38:38.700720
Q_04188,comprehension,food,meat,food/meat.png,hard,category_sorting,2024-06-01T20:24:34,2024-06-01T20:24:49.620000,15.62,meat,meat,1,1,spelling,3,8.59,1,SESS_USER_027_006,USER_027,3,mobile,2024-06-01T20:24:49.839692
Q_04189,writing,animals,cow,animals/cow.png,easy,word_completion,2024-03-30T01:25:04,2024-03-30T01:25:10.230000,6.23,cow,cow,1,0,,0,,0,SESS_USER_032_008,USER_032,3,web,2024-03-30T01:25:11.535622
Q_04190,comprehension,body_parts,knee,body_parts/knee.png,hard,category_sorting,2024-09-28T02:13:38,2024-09-28T02:13:58.220000,20.22,knee,knee,1,1,functional,2,50.0,1,SESS_USER_045_004,USER_045,4,web,2024-09-28T02:13:58.852848
Q_04191,writing,clothing,glove,clothing/glove.png,easy,spelling_choice,2024-06-19T07:13:09,2024-06-19T07:13:19.140000,10.14,glove,glove,1,0,,0,,0,SESS_USER_044_002,USER_044,1,mobile,2024-06-19T07:13:21.032549
Q_04192,comprehension,food,cake,food/cake.png,hard,word_to_pic,2024-09-18T19:08:35,2024-09-18T19:08:52.570000,17.57,carrot,cake,0,0,,0,,0,SESS_USER_040_003,USER_040,3,web,2024-09-18T19:08:54.535953
Q_04193,writing,animals,duck,animals/duck.png,easy,fill_in_blank,2024-02-10T01:03:06,2024-02-10T01:03:23.290000,17.29,duck,duck,1,0,,0,,0,SESS_USER_012_007,USER_012,1,web,2024-02-10T01:03:24.921597
Q_04194,comprehension,body_parts,stomach,body_parts/stomach.png,hard,word_to_pic,2024-03-30T01:27:38,2024-03-30T01:27:41.500000,3.5,stomach,stomach,1,0,,0,,0,SESS_USER_032_008,USER_032,3,web,2024-03-30T01:27:42.139078
Q_04195,writing,clothing,coat,clothing/coat.png,easy,spelling_choice,2024-08-01T21:01:04,2024-08-01T21:01:06,2.0,coat,coat,1,0,,0,,0,SESS_USER_022_007,USER_022,5,mobile,2024-08-01T21:01:07.275032
Q_04196,comprehension,food,potato,food/potato.png,hard,sentence_matching,2024-01-09T08:28:35,2024-01-09T08:28:46.140000,11.14,potato,potato,1,0,,0,,0,SESS_USER_048_008,USER_048,4,web,2024-01-09T08:28:47.516078
Q_04197,writing,animals,bear,animals/bear.png,easy,pic_to_word,2024-04-15T22:56:09,2024-04-15T22:56:53.430000,44.43,bear,bear,1,1,spelling,5,6.27,4,SESS_USER_018_003,USER_018,5,mobile,2024-04-15T22:56:55.328908
Q_04198,comprehension,body_parts,ear,body_parts/ear.png,hard,yes_no_question,2024-10-01T22:01:34,2024-10-01T22:01:48.070000,14.07,ear,ear,1,1,rhyming,7,5.06,1,SESS_USER_050_002,USER_050,5,mobile,2024-10-01T22:01:48.889311
Q_04199,writing,clothing,glove,clothing/glove.png,easy,spelling_choice,2024-12-26T01:27:08,2024-12-26T01:27:10,2.0,glove,glove,1,0,,0,,0,SESS_USER_049_006,USER_049,1,web,2024-12-26T01:27:10.131204
Q_04200,comprehension,food,fish,food/fish.png,hard,word_to_pic,2024-10-27T21:48:30,2024-10-27T21:48:51.130000,21.13,water,fish,0,0,,0,,0,SESS_USER_044_003,USER_044,1,mobile,2024-10-27T21:48:53.046092
Q_04201,writing,animals,tiger,animals/tiger.png,easy,fill_in_blank,2024-07-25T08:50:03,2024-07-25T08:50:12.260000,9.26,pig,tiger,0,0,,0,,0,SESS_USER_001_007,USER_001,1,mobile,2024-07-25T08:50:13.802112
Q_04202,comprehension,body_parts,toe,body_parts/toe.png,hard,category_sorting,2024-02-22T21:07:35,2024-02-22T21:07:42.800000,7.8,toe,toe,1,0,,0,,0,SESS_USER_025_006,USER_025,4,web,2024-02-22T21:07:44.684765
Q_04203,writing,clothing,sandal,clothing/sandal.png,easy,spelling_choice,2024-02-22T21:08:05,2024-02-22T21:08:09.430000,4.43,sandal,sandal,1,0,,0,,0,SESS_USER_025_006,USER_025,4,web,2024-02-22T21:08:10.923147
Q_04204,comprehension,food,cheese,food/cheese.png,hard,sentence_matching,2024-09-28T02:20:33,2024-09-28T02:20:41.380000,8.38,juice,cheese,0,0,,0,,0,SESS_USER_045_004,USER_045,4,mobile,2024-09-28T02:20:41.616116
Q_04205,writing,animals,snake,animals/snake.png,easy,spelling_choice,2024-03-01T04:21:08,2024-03-01T04:21:16.550000,8.55,snake,snake,1,0,,0,,0,SESS_USER_006_003,USER_006,2,mobile,2024-03-01T04:21:18.400148
Q_04206,comprehension,body_parts,hand,body_parts/hand.png,hard,category_sorting,2024-01-07T05:54:38,2024-01-07T05:55:02.720000,24.72,hand,hand,1,1,phonemic,7,50.67,2,SESS_USER_034_001,USER_034,2,web,2024-01-07T05:55:03.197296
Q_04207,writing,clothing,cap,clothing/cap.png,easy,word_completion,2024-12-12T08:54:09,2024-12-12T08:54:19.760000,10.76,cap,cap,1,0,,0,,0,SESS_USER_005_004,USER_005,2,mobile,2024-12-12T08:54:21.488693
Q_04208,comprehension,food,apple,food/apple.png,hard,yes_no_question,2024-11-19T04:15:36,2024-11-19T04:15:38.710000,2.71,apple,apple,1,0,,0,,0,SESS_USER_019_006,USER_019,1,web,2024-11-19T04:15:39.108994
Q_04209,writing,animals,chicken,animals/chicken.png,easy,pic_to_word,2024-01-09T08:35:07,2024-01-09T08:35:11.780000,4.78,monkey,chicken,0,0,,0,,0,SESS_USER_048_008,USER_048,4,web,2024-01-09T08:35:12.068872
Q_04210,comprehension,body_parts,stomach,body_parts/stomach.png,hard,yes_no_question,2024-03-10T06:33:39,2024-03-10T06:33:46.630000,7.63,stomach,stomach,1,0,,0,,0,SESS_USER_033_007,USER_033,2,web,2024-03-10T06:33:47.779116
Q_04211,writing,clothing,hat,clothing/hat.png,easy,pic_to_word,2024-06-25T09:47:03,2024-06-25T09:47:22.720000,19.72,shorts,hat,0,1,modeling,5,55.12,4,SESS_USER_009_006,USER_009,1,mobile,2024-06-25T09:47:23.923927
Q_04212,comprehension,food,salad,food/salad.png,hard,sentence_matching,2024-11-09T03:17:34,2024-11-09T03:17:44.860000,10.86,salad,salad,1,0,,0,,0,SESS_USER_035_003,USER_035,3,mobile,2024-11-09T03:17:46.155329
Q_04213,writing,animals,frog,animals/frog.png,easy,fill_in_blank,2024-10-01T22:09:01,2024-10-01T22:09:13.910000,12.91,frog,frog,1,0,,0,,0,SESS_USER_050_002,USER_050,5,mobile,2024-10-01T22:09:15.736959
Q_04214,comprehension,body_parts,leg,body_parts/leg.png,hard,word_to_pic,2024-01-09T08:37:39,2024-01-09T08:37:45.880000,6.88,arm,leg,0,1,modeling,2,46.65,2,SESS_USER_048_008,USER_048,4,web,2024-01-09T08:37:47.274147
Q_04215,writing,clothing,glove,clothing/glove.png,easy,fill_in_blank,2024-09-18T19:20:10,2024-09-18T19:20:18.220000,8.22,glove,glove,1,0,,0,,0,SESS_USER_040_003,USER_040,3,web,2024-09-18T19:20:19.795590
Q_04216,comprehension,food,salad,food/salad.png,hard,word_to_pic,2024-11-17T19:38:39,2024-11-17T19:38:59.970000,20.97,meat,salad,0,0,,0,,0,SESS_USER_043_003,USER_043,3,web,2024-11-17T19:39:00.487763
Q_04217,writing,animals,dog,animals/dog.png,easy,fill_in_blank,2024-06-01T20:39:01,2024-06-01T20:40:29.350000,88.35,dog,dog,1,1,phonemic,7,46.31,1,SESS_USER_027_006,USER_027,3,mobile,2024-06-01T20:40:30.849370
Q_04218,comprehension,body_parts,arm,body_parts/arm.png,hard,category_sorting,2024-01-07T06:00:36,2024-01-07T06:00:49.480000,13.48,arm,arm,1,1,sentence_completion,1,8.27,1,SESS_USER_034_001,USER_034,2,web,2024-01-07T06:00:51.244932
Q_04219,writing,clothing,pants,clothing/pants.png,easy,word_completion,2024-04-15T23:07:07,2024-04-15T23:07:24.010000,17.01,pants,pants,1,1,written_initial,2,35.59,1,SESS_USER_018_003,USER_018,5,mobile,2024-04-15T23:07:24.376561
Q_04220,comprehension,food,banana,food/banana.png,hard,category_sorting,2024-06-30T06:54:37,2024-06-30T06:54:46.150000,9.15,banana,banana,1,1,functional,4,7.65,4,SESS_USER_020_002,USER_020,5,mobile,2024-06-30T06:54:48.072843
Q_04221,writing,animals,zebra,animals/zebra.png,easy,fill_in_blank,2024-07-27T01:36:09,2024-07-27T01:36:14.480000,5.48,zebra,zebra,1,1,functional,5,11.48,1,SESS_USER_030_004,USER_030,4,mobile,2024-07-27T01:36:14.628307
Q_04222,comprehension,body_parts,chest,body_parts/chest.png,hard,word_to_pic,2024-12-08T01:42:37,2024-12-08T01:43:01.900000,24.9,knee,chest,0,0,,0,,0,SESS_USER_031_004,USER_031,3,mobile,2024-12-08T01:43:02.115811
Q_04223,writing,clothing,shorts,clothing/shorts.png,easy,spelling_choice,2024-04-15T23:09:05,2024-04-15T23:09:12.970000,7.97,shorts,shorts,1,0,,0,,0,SESS_USER_018_003,USER_018,5,mobile,2024-04-15T23:09:13.924736
Q_04224,comprehension,food,cheese,food/cheese.png,hard,yes_no_question,2024-11-05T09:08:35,2024-11-05T09:09:05.420000,30.42,orange,cheese,0,0,,0,,0,SESS_USER_015_006,USER_015,2,mobile,2024-11-05T09:09:06.723138
Q_04225,writing,animals,dog,animals/dog.png,easy,fill_in_blank,2024-05-01T00:56:08,2024-05-01T00:56:11.510000,3.51,duck,dog,0,0,,0,,0,SESS_USER_039_007,USER_039,1,web,2024-05-01T00:56:12.146474
Q_04226,comprehension,body_parts,chest,body_parts/chest.png,hard,word_to_pic,2024-02-21T07:46:39,2024-02-21T07:47:07.690000,28.69,chest,chest,1,1,modeling,2,15.65,1,SESS_USER_014_008,USER_014,1,web,2024-02-21T07:47:09.343872
